,name,en_react,en_prod,en_ts,f_barr,b_barr
33,CO_Cat038,-3341.71886589,-3341.72043291,-3341.70585417,8.16497791142,9.148297848130001
34,CO_Cat039,-3799.51610385,-3799.51775219,-3799.50288432,8.295380660689998,9.3297296699
35,CO_Cat040,-3738.49023183,-3738.4920533,-3738.47748353,7.99967935892,9.1426690878
36,CO_Cat041,-5179.60298182,-5179.60400245,-5179.59053348,7.811451609510001,8.45190663012
37,CO_Cat042,-3498.86223922,-3498.86364777,-3498.84903019,8.288791810700001,9.17267031704
38,CO_Cat043,-3498.84063464,-3498.83662045,-3498.82672139,8.73069655107,6.21175419104
39,CO_Cat044,-3498.86214578,-3498.86370176,-3498.84909077,8.19214279746,9.16853502922
40,CO_Cat045,-4257.2698352,-4257.26627446,-4257.25975309,6.32661980475,4.092221628
41,CO_Cat046,-3642.50767708,-3642.50995149,-3642.4908196,10.5782288461,12.0054427278
42,CO_Cat047,-3799.64801939,-3799.65023085,-3799.63102341,10.6651389118,12.0528510705
43,CO_Cat048,-4039.27294565,-4039.27559539,-4039.25617392,10.5244199065,12.187156929
44,CO_Cat049,-3799.65559687,-3799.65121828,-3799.63441545,13.2915422736,10.5439354521
45,CO_Cat050,-5480.38750593,-5480.38608817,-5480.37326641,8.935434075469999,8.04577620697
46,CO_Cat051,-3498.85463103,-3498.85699845,-3498.84254632,7.58327032957,9.06884887016
47,CO_Cat052,-3655.98609034,-3655.98745799,-3655.9711916,9.34910088791,10.2073142557
48,CO_Cat053,-2889.60692659,-2889.60343794,-2889.58881104,11.3676797227,9.17851870537
49,CO_Cat054,-3203.86527458,-3203.86216256,-3203.84702563,11.4513894899,9.498567375650001
50,CO_Cat055,-3799.49884619,-3799.49964655,-3799.48527213,8.51785160378,9.02008510697
51,CO_Cat056,-3799.66044075,-3799.65741061,-3799.64243377,11.299551016199999,9.39810938007
52,CO_Cat057,-3655.99975006,-3655.99665189,-3655.9838999,9.94612597674,8.00199486903
53,CO_Cat058,-3895.62036808,-3895.61847148,-3895.60436272,10.043515450800001,8.85338093322
54,CO_Cat059,-2811.05163277,-2811.04698032,-2811.03304699,11.662753515,8.74329694156
55,CO_Cat060,-2968.16994811,-2968.16676358,-2968.15184093,11.3624274681,9.364104640039999
56,CO_Cat061,-3439.55277846,-3439.55199002,-3439.53651191,10.207414657100001,9.71266106705
57,CO_Cat062,-3125.27644042,-3125.2781905,-3125.26475821,7.33069775621,8.428889581950001
58,CO_Cat063,-3111.79582763,-3111.79375139,-3111.77787657,11.2644606851,9.96160036088
59,CO_Cat064,-3583.21051803,-3583.21337014,-3583.19549064,9.42982998513,11.2195561051
60,CO_Cat065,-3426.09080436,-3426.090559,-3426.07633056,9.08244700133,8.928481270399999
61,CO_Cat066,-3591.88734372,-3591.8892562,-3591.87566418,7.329022305589999,8.52912167421
62,CO_Cat067,-3577.41249091,-3577.41441056,-3577.39963256,8.06873677932,9.27333539084
63,CO_Cat068,-4035.21000093,-4035.21176844,-4035.19654245,8.445324055739999,9.554453371960001
64,CO_Cat069,-3974.18386942,-3974.18602875,-3974.17105469,8.04136481504,9.39636490356
65,CO_Cat070,-5415.29625823,-5415.298768600001,-5415.28368197,7.891722624510001,9.467003648010001
66,CO_Cat071,-3734.55614275,-3734.55801955,-3734.54301237,8.23943818883,9.41714801842
67,CO_Cat073,-3734.55650655,-3734.55852527,-3734.54353744,8.138239731599999,9.405005709310002
68,CO_Cat074,-4492.96360348,-4492.96029535,-4492.95343882,6.37842071405,4.3025377119199995
69,CO_Cat078,-4035.34174856,-4035.35202888,-4035.33364925,5.082393968469999,11.533392431600001
70,CO_Cat080,-3734.54496067,-3734.54254798,-3734.52802918,10.624670824099999,9.11068492868
71,CO_Cat081,-3891.68784132,-3891.68325089,-3891.66636396,13.477247435,10.5967090009
72,CO_Cat082,-3125.29916945,-3125.29637104,-3125.28108426,11.348628534300001,9.59259967427
73,CO_Cat083,-3439.55609141,-3439.55552249,-3439.54034165,9.883124022899999,9.52612131803
74,CO_Cat084,-4035.19891715,-4035.19385996,-4035.18196156,10.6397938029,7.466359034550001
75,CO_Cat085,-4035.35189721,-4035.35095456,-4035.33605342,9.942128740980001,9.350606910760002
76,CO_Cat086,-3891.69042665,-3891.684847,-3891.6719295999997,11.6070745969,8.10579121522
77,CO_Cat087,-4131.32547827,-4131.32034934,-4131.309987,9.72091909206,6.50246679225
78,CO_Cat088,-2653.92239555,-2653.91908734,-2653.9025066,12.4805050702,10.404571867000001
79,CO_Cat089,-2811.03599601,-2811.03744803,-2811.02084835,9.50530055271,10.416456897
80,CO_Cat090,-3282.41880111,-3282.42328131,-3282.40608805,7.977565923999999,10.788933985999998
81,CO_Cat092,-2954.66874721,-2954.6744842,-2954.65309785,9.82012206906,13.4201377952
82,CO_Cat093,-3426.07711709,-3426.07649032,-3426.06271865,9.03515788499,8.64185375593
83,CO_Cat094,-3268.96574945,-3268.95857276,-3268.94745797,11.4780774692,6.974636315630001
84,CO_Cat095,-3434.74310172,-3434.74407262,-3434.72892619,8.8952797426,9.5045287162
85,CO_Cat096,-3420.27504778,-3420.27647128,-3420.26127853,8.64033518302,9.533594956189999
86,CO_Cat097,-3878.07200087,-3878.07429753,-3878.05846025,8.49686768601,9.93804365425
87,CO_Cat098,-3817.04609588,-3817.04838151,-3817.03299666,8.219884992419999,9.65413953102
88,CO_Cat099,-5258.15907799,-5258.1613751,-5258.14609965,8.1440316441,9.58548999205
89,CO_Cat100,-3577.41868511,-3577.41968873,-3577.40473249,8.755401599919999,9.38518268439
90,CO_Cat101,-3577.38480181,-3577.39179988,-3577.38308976,1.07432763957,5.4656830459500005
91,CO_Cat103,-4335.81901806,-4335.82260791,-4335.81442265,2.88366343174,5.136328410330001
92,CO_Cat104,-3721.07512537,-3721.06940334,-3721.05843658,10.4723742685,6.8817460842
93,CO_Cat105,-3878.21303491,-3878.20522426,-3878.19959316,8.43482582153,3.53356874535
94,CO_Cat106,-4117.84112892,-4117.83933797,-4117.82802645,8.2219243987,7.09808625954
95,CO_Cat109,-3577.41363105,-3577.40703951,-3577.39050601,14.5111822877,10.3749283181
96,CO_Cat110,-3734.53670051,-3734.53395916,-3734.51906761,11.0648122626,9.344589094660002
97,CO_Cat111,-2968.16312409,-2968.16735276,-2968.15031833,8.03573605471,10.6892666521
98,CO_Cat113,-3878.05816286,-3878.06840622,-3878.05107679,4.44657624253,10.8743819545
99,CO_Cat114,-3878.21398687,-3878.21983637,-3878.20176168,7.671422864439998,11.3420396846
100,CO_Cat115,-3734.55554621,-3734.55730841,-3734.54295283,7.902465587110001,9.00826282803
101,CO_Cat116,-3974.17740256,-3974.17742964,-3974.15990274,10.981303298299999,10.9982962556
102,CO_Cat117,-2647.16490624,-2647.16235105,-2647.14656417,11.509823174700001,9.906417175189999
103,CO_Cat118,-2804.28610643,-2804.27609907,-2804.26229295,14.943184928199999,8.663471458160002
104,CO_Cat119,-3275.67427215,-3275.66704608,-3275.65038186,14.9913839328,10.4569563602
105,CO_Cat121,-2947.93411695,-2947.93743932,-2947.9217341999997,7.770293260930001,9.855111998569999
106,CO_Cat123,-3262.2393371,-3262.23424268,-3262.22131425,11.309509592000001,8.11271264515
107,CO_Cat124,-3427.99994364,-3428.00094658,-3427.98846331,7.204016138019999,7.8333705159700004
108,CO_Cat125,-3413.52283046,-3413.52212693,-3413.5074141000005,9.67391235543,9.23244059689
109,CO_Cat126,-3871.31870145,-3871.32100142,-3871.30448123,8.92332314207,10.3665761668
110,CO_Cat127,-3810.29499792,-3810.2948937,-3810.27960357,9.66010087129,9.5947018314
111,CO_Cat128,-5251.40663087,-5251.40695632,-5251.39054457,10.0943060699,10.2985290365
112,CO_Cat129,-3570.66669411,-3570.665856,-3570.65096047,9.87300856973,9.3470865826
113,CO_Cat130,-3570.6442422,-3570.64608309,-3570.62898336,9.57506705905,10.7302430225
114,CO_Cat131,-3570.66655922,-3570.66598577,-3570.65080752,9.8843413913,9.52449606849
115,CO_Cat132,-4329.07602259,-4329.07330362,-4329.0647746,7.05822058084,5.352041075390001
116,CO_Cat133,-3714.32804895,-3714.3372062,-3714.32712299,0.581048696417,6.32731006532
117,CO_Cat135,-4111.08868488,-4111.09237193,-4111.0865784,1.32183621174,3.63549511361
118,CO_Cat136,-3871.48057672,-3871.47991868,-3871.46221681,11.5210179442,11.1080915928
119,CO_Cat137,-5552.21493141,-5552.21274034,-5552.20177989,8.252703739480001,6.87778649947
120,CO_Cat138,-3570.65856063,-3570.66196358,-3570.64665364,7.47174934151,9.6071327944
121,CO_Cat140,-2961.41795211,-2961.41319952,-2961.39532836,14.1966180507,11.214322676099998
122,CO_Cat141,-3275.67734981,-3275.67245128,-3275.65461461,14.2665539845,11.1926798735
123,CO_Cat142,-3871.31172192,-3871.31112481,-3871.29874011,8.146209102150001,7.7715169046399994
124,CO_Cat144,-3727.79817823,-3727.803796,-3727.78773539,6.5529813069800005,10.078185351
125,CO_Cat145,-3967.4259164000005,-3967.42933704,-3967.40759938,11.494104061600002,13.6405881577
126,CO_Cat146,-2882.86988757,-2882.86641714,-2882.85082881,11.9595529582,9.78182516407
127,CO_Cat147,-3039.98456538,-3039.98894494,-3039.96858536,10.0276143601,12.775829865899999
128,CO_Cat148,-3511.37939384,-3511.37393493,-3511.35734068,13.838567404900001,10.4130495202
129,CO_Cat149,-3197.08849029,-3197.08886994,-3197.07469029,8.659631100110001,8.897865081789998
130,CO_Cat150,-3183.63633721,-3183.63424704,-3183.62417779,7.630151564480001,6.31855003288
131,CO_Cat151,-3655.04653706,-3655.04256348,-3655.03100127,9.7488558149,7.2553966158300005
132,CO_Cat152,-3497.9404058,-3497.93708505,-3497.92121508,12.0423591119,9.95855693974
133,CO_Cat153,-3663.70452315,-3663.70914948,-3663.69101285,8.477841598,11.380907623199999
134,CO_Cat154,-3649.22672915,-3649.23386769,-3649.20957963,10.761486720599999,15.240988386500002
135,CO_Cat155,-4107.02478256,-4107.0228897,-4107.00997998,9.28875957446,8.10097194215
136,CO_Cat156,-4045.99893153,-4045.9968595,-4045.98502273,8.72790413365,7.427685624419999
137,CO_Cat157,-5487.11270391,-5487.11016268,-5487.09859133,8.85577801956,7.261132052789999
138,CO_Cat158,-3806.37060386,-3806.36852125,-3806.35645252,8.88010028767,7.573242727939999
139,CO_Cat159,-3806.32468402,-3806.3258626999996,-3806.3147956,6.205077490090001,6.94471038759
140,CO_Cat161,-4564.77089595,-4564.77021854,-4564.76293438,4.99596080971,4.5708795997600005
141,CO_Cat162,-3950.03537265,-3950.03623907,-3950.01982262,9.757791550419999,10.3014783314
142,CO_Cat164,-4346.81177729,-4346.81307093,-4346.79792486,8.69253142254,9.5043028126
143,CO_Cat166,-5787.91039382,-5787.92154326,-5787.90925438,0.715009424593,7.71138894473
144,CO_Cat167,-3806.36191261,-3806.35715506,-3806.34066665,13.3320417368,10.3466339149
145,CO_Cat168,-3963.5011999,-3963.5010629,-3963.48257884,11.6848920501,11.598923248599998
146,CO_Cat169,-3197.11736725,-3197.11240512,-3197.09600081,13.407644081099999,10.2938603659
147,CO_Cat170,-3511.37393572,-3511.37209093,-3511.35703414,10.6059020151,9.44827876452
148,CO_Cat171,-4107.00542692,-4107.00583999,-4106.99607282,5.8697866137300005,6.12899196285
149,CO_Cat172,-4107.17651535,-4107.18841747,-4107.17563357,0.55332532683,8.022018696860002
150,CO_Cat173,-3963.50047372,-3963.49809004,-3963.48355784,10.6148754011,9.11909355609
151,CO_Cat174,-4203.13214435,-4203.1378446,-4203.11897999,8.26076096129,11.837721988499998
152,CO_Cat175,-2804.31464674,-2804.31161643,-2804.29626005,11.537822648699999,9.636274335580001
153,CO_Cat176,-2961.43059427,-2961.42507712,-2961.41153655,11.9589003481,8.49683631029
154,CO_Cat177,-3432.81205673,-3432.81436375,-3432.79642321,9.81018231869,11.2578592854
155,CO_Cat178,-3118.5417133,-3118.53948394,-3118.52656516,9.50560175751,8.10665717859
156,CO_Cat179,-3105.08007595,-3105.07898125,-3105.06528364,9.282315051849999,8.59538040244
157,CO_Cat181,-3419.38814983,-3419.38244762,-3419.36917355,11.9077959747,8.32960502871
158,CO_Cat182,-3585.15016304,-3585.14867193,-3585.13625875,8.72507406577,7.789388375389999
159,CO_Cat183,-3570.6651611,-3570.66401454,-3570.65235806,8.03402922895,7.3145519366
160,CO_Cat184,-4028.46490613,-4028.46365042,-4028.4518544,8.190084566669999,7.4021146122
161,CO_Cat185,-3967.43750953,-3967.43650699,-3967.42458144,8.112499291889998,7.48339591765
162,CO_Cat186,-5408.55942282,-5408.56258221,-5408.54739389,7.548267849430001,9.530815088819999
163,CO_Cat187,-3727.81021604,-3727.80886357,-3727.79744651,8.013001385399999,7.164313612060001
164,CO_Cat188,-3727.80290994,-3727.79957597,-3727.79091847,7.524761343889999,5.43266349627
165,CO_Cat189,-3727.81142786,-3727.80966602,-3727.79889189,7.866440266739999,6.76086892914
166,CO_Cat190,-4486.21730718,-4486.21380642,-4486.20730164,6.27857140253,4.08181124534
167,CO_Cat191,-3871.47543488,-3871.47344066,-3871.45963978,9.91157530352,8.66018330834
168,CO_Cat192,-4028.6292169,-4028.62425523,-4028.61378786,9.68186917593,6.568374115169999
169,CO_Cat193,-4268.25179458,-4268.24657387,-4268.23897353,8.045330674810002,4.7692855532
170,CO_Cat195,-5709.36463764,-5709.36654444,-5709.35116365,8.45505672817,9.65159184286
171,CO_Cat196,-3727.80791218,-3727.80847019,-3727.79293938,9.39557424168,9.74573081782
172,CO_Cat197,-3884.93839436,-3884.94534605,-3884.92351557,9.33658207365,13.6988335896
173,CO_Cat198,-3118.55628496,-3118.55846477,-3118.54066501,9.80166701465,11.1695184977
174,CO_Cat199,-3432.81871348,-3432.81926805,-3432.80391673,9.28510119424,9.63309913771
175,CO_Cat200,-4028.45349006,-4028.45372788,-4028.4447178000005,5.50467648654,5.653910795650001
176,CO_Cat201,-4028.62739774,-4028.62809294,-4028.61297057,9.053186233169999,9.4894308375
177,CO_Cat202,-3884.95268318,-3884.94864669,-3884.93547439,10.7986792085,8.265743386819999
178,CO_Cat203,-4124.57788984,-4124.57399836,-4124.56102097,10.5853761796,8.1434355101
179,CO_Cat204,-2887.22573885,-2887.219036,-2887.20603144,12.366586995499999,8.16048494326
180,CO_Cat205,-3044.33982314,-3044.33959741,-3044.32233485,10.974068113800001,10.832420394200001
181,CO_Cat206,-3515.72550695,-3515.72696504,-3515.70915832,10.258920637200001,11.173885963800002
182,CO_Cat207,-3201.43531536,-3201.43775383,-3201.42513532,6.38807181025,7.918234900730001
183,CO_Cat210,-3502.26397359,-3502.26349598,-3502.24872301,9.569883830610001,9.27017901805
184,CO_Cat211,-3668.0455567000004,-3668.05054618,-3668.03558506,6.257298830580001,9.388244930610002
185,CO_Cat212,-3653.58432317,-3653.58338987,-3653.56980438,9.11067865365,8.52502403714
186,CO_Cat213,-4111.38205125,-4111.38159568,-4111.36719278,9.323831080489999,9.03795657772
187,CO_Cat214,-4050.35585403,-4050.35522948,-4050.34132805,9.1151904469,8.72327938875
188,CO_Cat215,-5491.46914412,-5491.46852322,-5491.45463543,9.104340807669999,8.714720158939999
189,CO_Cat216,-3810.72827386,-3810.72731613,-3810.7133284999995,9.37835538104,8.77737070747
190,CO_Cat218,-3810.72870023,-3810.72764562,-3810.71381567,9.34020280342,8.67842500978
191,CO_Cat219,-4569.12125443,-4569.12209484,-4569.11669404,2.8616880485900005,3.3890533074299998
192,CO_Cat225,-3810.71796174,-3810.71626672,-3810.70226802,9.84795839059,8.784317237789999
193,CO_Cat226,-3967.84431658,-3967.84913294,-3967.83089353,8.42309139385,11.445403049200001
194,CO_Cat227,-3201.46628423,-3201.47019131,-3201.45297818,8.34967278232,10.801402599500001
195,CO_Cat228,-3515.72859222,-3515.72815239,-3515.71224385,10.2587574844,9.982759981160001
196,CO_Cat230,-4111.5276695,-4111.52574232,-4111.5075142,12.647642225699999,11.4383184674
197,CO_Cat231,-3967.86715028,-3967.85757786,-3967.84609149,13.214590783299998,7.207806295549999
198,CO_Cat232,-4207.48467973,-4207.48565456,-4207.46715624,10.996156447999999,11.607871533900001
199,CO_Cat233,-2879.98005921,-2879.97643972,-2879.96096812,11.9798403404,9.70857598031
200,CO_Cat234,-3037.09905251,-3037.09808618,-3037.08288273,10.1466905629,9.5403093076
201,CO_Cat235,-3508.48470962,-3508.48537485,-3508.46910267,9.79350939096,10.210947535599999
202,CO_Cat236,-3194.21130302,-3194.21269799,-3194.19624796,9.44719317286,10.322550100099999
203,CO_Cat237,-3180.72702892,-3180.73049252,-3180.71476253,7.6972762558,9.87071816002
204,CO_Cat239,-3495.01458053,-3495.01770778,-3495.00213574,7.80922395037,9.771603034269999
205,CO_Cat240,-3660.82297006,-3660.82345714,-3660.80753609,9.68496279757,9.99061012474
206,CO_Cat241,-3646.33673113,-3646.33331328,-3646.31969453,10.6906283475,8.54589500297
207,CO_Cat242,-4104.13481994,-4104.13173889,-4104.11773261,10.7224619048,8.78907375972
208,CO_Cat243,-4043.10890851,-4043.10658585,-4043.09242366,10.3443999813,8.88690876593
209,CO_Cat244,-5484.22096017,-5484.21886342,-5484.20484105,10.1149009313,8.79917038753
210,CO_Cat245,-3803.48024492,-3803.47698083,-3803.46340542,10.566946225299999,8.51869874121
211,CO_Cat247,-3803.48062569,-3803.47725222,-3803.46419696,10.3091841479,8.19229967489
212,CO_Cat249,-3947.12374835,-3947.13525526,-3947.10883889,9.35582778995,16.5765231307
213,CO_Cat250,-4104.25529805,-4104.26680846,-4104.23729677,11.2959742122,18.518865835899998
214,CO_Cat251,-4343.88107326,-4343.89250664,-4343.86397999,10.7261893112,17.9007438779
215,CO_Cat252,-4104.25522541,-4104.26022982,-4104.2376853,11.0065856563,14.146900473199999
216,CO_Cat253,-5785.01554798,-5785.01966381,-5785.00246288,8.2110245581,10.793746983499998
217,CO_Cat254,-3803.47943446,-3803.47967481,-3803.46479582,9.18588566718,9.33670757537
218,CO_Cat255,-3960.6109950000005,-3960.61384282,-3960.59768213,8.35395239722,10.1409865016
219,CO_Cat256,-3194.22938768,-3194.22949657,-3194.21354176,9.943465336060001,10.011794845399999
220,CO_Cat257,-3508.48915667,-3508.48974255,-3508.47338207,9.898711358689999,10.2663566246
221,CO_Cat258,-4104.12077567,-4104.1252747,-4104.11141975,5.8709286809300005,8.69411274688
222,CO_Cat259,-4104.27589616,-4104.2692985,-4104.26318627,7.975576719099999,3.83548239139
223,CO_Cat261,-4200.24577446,-4200.24512768,-4200.22993866,9.937114940019999,9.53125434596
224,CO_Cat262,-3108.87769745,-3108.87623665,-3108.86020786,10.9748838761,10.0582179984
225,CO_Cat263,-3265.9974890999997,-3265.99599866,-3265.9806922,10.5402143208,9.60494906161
226,CO_Cat264,-3737.38241503,-3737.38399825,-3737.36698623,9.68171857381,10.6752041642
227,CO_Cat266,-3409.62630777,-3409.62968018,-3409.61374711,7.88193347625,9.99815278907
228,CO_Cat267,-3881.02863666,-3881.02699837,-3881.01708257,7.25030123864,6.222258699990001
229,CO_Cat268,-3723.92437095,-3723.92978868,-3723.91362332,6.74423992747,10.143916970800001
230,CO_Cat269,-3889.72175875,-3889.72207155,-3889.70604471,9.86070938347,10.056994355
231,CO_Cat270,-3875.23599463,-3875.23294826,-3875.21918472,10.5483782189,8.63675210342
232,CO_Cat271,-4333.02513785,-4333.03062713,-4333.01343109,7.346103113889999,10.790678462
233,CO_Cat272,-4272.00376502,-4272.00620945,-4271.99226417,7.2168926329,8.75079567982
234,CO_Cat273,-5713.11679652,-5713.11945799,-5713.10249152,8.97652339788,10.646621106900001
235,CO_Cat274,-4032.37952453,-4032.37726234,-4032.36111908,11.5495947265,10.1300490108
236,CO_Cat276,-4032.37645923,-4032.37813799,-4032.3643081999994,7.624886759810001,8.67832460818
237,CO_Cat278,-4176.03293245,-4176.02777841,-4176.00984705,14.486307811400001,11.252098748
238,CO_Cat279,-4333.17379903,-4333.15284903,-4333.13654494,23.3772953887,10.2309713637
239,CO_Cat280,-4572.80144683,-4572.79949531,-4572.78717683,8.95456056479,7.729963225260001
240,CO_Cat282,-6013.91109095,-6013.91649745,-6013.89819905,8.089789722979999,11.482419835
241,CO_Cat283,-4032.37860592,-4032.37853207,-4032.36375209,9.32091943638,9.274577859639999
242,CO_Cat284,-4189.51022466,-4189.51131531,-4189.4972436,8.14573847015,8.83013170642
243,CO_Cat285,-3423.1275855999997,-3423.12754815,-3423.1114232,10.1420595429,10.1185593121
244,CO_Cat286,-3737.38798623,-3737.38626692,-3737.37123232,10.513237687,9.43435432844
245,CO_Cat287,-4333.01944888,-4333.0235177,-4333.00963952,6.1554665888999995,8.708689793069999
246,CO_Cat288,-4333.17609991,-4333.17049688,-4333.16428245,7.41556841543,3.89961386208
247,CO_Cat289,-4189.52063621,-4189.51785753,-4189.50277656,11.2071000417,9.46345194413
248,CO_Cat290,-4429.14859493,-4429.144442899999,-4429.12938265,12.0558882172,9.45044994782
249,CO_Cat291,-3078.36410068,-3078.36267537,-3078.34692991,10.7748212971,9.88042573177
250,CO_Cat292,-3235.48868256,-3235.48598369,-3235.4720388,10.4441175158,8.75055095142
251,CO_Cat293,-3706.87042134,-3706.87086669,-3706.85370217,10.491438007200001,10.7708993631
252,CO_Cat294,-3392.5967798,-3392.59793715,-3392.58164975,9.494250110569999,10.2204982302
253,CO_Cat295,-3379.11299501,-3379.11784775,-3379.10177747,7.03911291661,10.0842533676
254,CO_Cat296,-3850.52461303,-3850.52775041,-3850.51183651,8.017387676930001,9.986123431900001
255,CO_Cat297,-3693.41197877,-3693.41733351,-3693.40130311,6.69907806895,10.0592282889
256,CO_Cat298,-3859.20854021,-3859.20886483,-3859.19301567,9.7417963332,9.945498467030001
257,CO_Cat299,-3844.71694957,-3844.7196128,-3844.70596877,6.89055631772,8.56175844344
258,CO_Cat300,-4302.51985085,-4302.52290141,-4302.50695711,8.09094434023,10.0051997204
259,CO_Cat301,-4241.49432907,-4241.49184519,-4241.47765839,10.4610100715,8.90235177464
260,CO_Cat302,-5682.60069823,-5682.60399577,-5682.589907399999,6.77134833768,8.84058601485
261,CO_Cat303,-4001.86660475,-4001.86346555,-4001.84735156,12.0815596304,10.111681808
262,CO_Cat305,-4001.78830481,-4001.79021419,-4001.77572125,7.89630344392,9.09445753284
263,CO_Cat307,-4145.51027923,-4145.51293843,-4145.49551237,9.26634493532,10.9350181974
264,CO_Cat308,-4302.66057949,-4302.63961314,-4302.62336075,23.3551129279,10.1985291226
265,CO_Cat309,-4542.28492452,-4542.27824071,-4542.24844337,22.8922681956,18.6981139248
266,CO_Cat310,-4302.65410324,-4302.65900305,-4302.63986553,8.9342982833,12.008975606600002
267,CO_Cat311,-5983.39610242,-5983.40157199,-5983.38316044,8.12121539856,11.553422534500001
268,CO_Cat312,-4001.86177712,-4001.85952098,-4001.84470039,10.715810304,9.3000610206
269,CO_Cat313,-4158.98840542,-4158.99554971,-4158.97402777,9.02211196262,13.5052218083
270,CO_Cat314,-3392.61468267,-3392.6144682999998,-3392.59879292,9.97096907765,9.83644986622
271,CO_Cat315,-3706.87423817,-3706.87480012,-3706.85825734,10.0281226429,10.3807516066
272,CO_Cat316,-4302.50788549,-4302.51227388,-4302.49835888,5.9780382782000006,8.73179469278
273,CO_Cat317,-4302.66254666,-4302.6658442,-4302.65022857,7.729718496860001,9.79895617346
274,CO_Cat318,-4159.00671528,-4159.00738767,-4158.99106194,9.822619557000001,10.2445506695
275,CO_Cat319,-4398.63134539,-4398.62959735,-4398.61464556,10.4793019735,9.38239026697
276,CO_Cat320,-3798.92137947,-3798.9200704000004,-3798.9042191,10.768295198599999,9.94684133743
277,CO_Cat321,-3956.0462848000006,-3956.04331818,-3956.02969351,10.4111920924,8.5496098593
278,CO_Cat322,-4427.426617600001,-4427.427975500001,-4427.41148077,9.49850462507,10.350599774900001
279,CO_Cat323,-4113.15404776,-4113.1551975,-4113.13901419,9.433707993919999,10.1551807665
280,CO_Cat324,-4099.66931794,-4099.67261233,-4099.65701989,7.717143206489999,9.78440422852
281,CO_Cat325,-4571.07965105,-4571.08365127,-4571.06745871,7.65080917735,10.1609852291
282,CO_Cat326,-4413.96795785,-4413.97319078,-4413.95736712,6.64578368714,9.929496974780001
283,CO_Cat327,-4579.7662252,-4579.76645754,-4579.75087557,9.632038646449999,9.77783420391
284,CO_Cat328,-4565.27969546,-4565.27690104,-4565.26245905,10.8160110208,9.06248592378
285,CO_Cat329,-5023.07765706,-5023.07740398,-5023.0642502,8.41293201519,8.25412191079
