,name,en_react,en_prod,en_ts,f_barr,b_barr
41,Ir_Cat042,-2220.75597219,-2220.74447466,-2220.7182805999996,23.6518307952,16.437021493499998
42,Ir_Cat043,-2220.73454344,-2220.71900875,-2220.69526102,24.650091732899998,14.9019261783
43,Ir_Cat044,-2220.75597926,-2220.74437167,-2220.71858309,23.4664519387,16.1825789416
44,Ir_Cat045,-2979.16095089,-2979.15813552,-2979.12177006,24.5863430429,22.8196716219
45,Ir_Cat046,-2364.39676876,-2364.39547815,-2364.36021426,22.938296018000003,22.1284259822
46,Ir_Cat047,-2521.54453259,-2521.53550782,-2521.50050731,27.6262814401,21.9631525298
47,Ir_Cat048,-2761.16298839,-2761.16733869,-2761.1256403,23.4362812817,26.1661358597
48,Ir_Cat049,-2521.54260407,-2521.54000868,-2521.50687872,22.4179965159,20.789364634800002
49,Ir_Cat050,-4202.28276564,-4202.27790467,-4202.24985278,20.6531323225,17.6028274679
50,Ir_Cat051,-2220.74669761,-2220.74103332,-2220.71260896,21.390951717100002,17.8365559314
51,Ir_Cat052,-2377.87959848,-2377.87442221,-2377.84039884,24.5981464965,21.3499878969
52,Ir_Cat053,-1611.49957008,-1611.4896145999999,-1611.4599070999998,24.8888967483,18.641738471300002
53,Ir_Cat054,-1925.75820164,-1925.74884117,-1925.7189177999999,24.650982796399997,18.777198947000002
54,Ir_Cat055,-2521.39719557,-2521.38141657,-2521.35940113,23.716370147,13.814897746600002
55,Ir_Cat056,-2521.54653491,-2521.53836561,-2521.51088998,22.367532202,17.2412188435
56,Ir_Cat057,-2377.89050209,-2377.88002696,-2377.85234023,23.9469296876,17.373686098900002
57,Ir_Cat058,-2617.51622426,-2617.51034688,-2617.48243638,21.2022156849,17.5141038997
58,Ir_Cat059,-1532.94238765,-1532.93136529,-1532.9017764,25.4839451819,18.5673095695
59,Ir_Cat060,-1690.0621428,-1690.05195903,-1690.02274995,24.7193876071,18.328975186300003
60,Ir_Cat061,-2161.44712135,-2161.43575469,-2161.40768113,24.7491127321,17.616425598800003
61,Ir_Cat062,-1847.17341684,-1847.16167966,-1847.13652795,23.1481289195,15.7829369661
62,Ir_Cat063,-1833.68854042,-1833.67614606,-1833.64552623,26.991812859699998,19.214234213399997
63,Ir_Cat064,-2305.09952846,-2305.09846614,-2305.06474528,21.8267758902,21.1601599981
64,Ir_Cat065,-2147.98472889,-2147.97508679,-2147.94814157,22.958890879400002,16.9083815296
65,Ir_Cat066,-2313.78484,-2313.77283138,-2313.74756538,23.3901781586,15.854655026800001
66,Ir_Cat067,-2299.30629023,-2299.29366367,-2299.26885877,23.488596748800003,15.565310396700001
67,Ir_Cat068,-2757.10439186,-2757.09261333,-2757.06647142,23.795436344000002,16.404296873
68,Ir_Cat069,-2696.07771171,-2696.06532125,-2696.04029943,23.4765611169,15.7014297575
69,Ir_Cat070,-4137.18998323,-4137.17835146,-4137.15337933,22.9692949871,15.670248810599999
70,Ir_Cat071,-2456.45020645,-2456.4385275,-2456.41253122,23.641564739899998,16.3129126647
71,Ir_Cat072,-2456.41809082,-2456.40495262,-2456.38037268,23.6684911723,15.424145859400001
72,Ir_Cat073,-2456.45034262,-2456.4388796999997,-2456.41308541,23.3792532185,16.1861620209
73,Ir_Cat074,-3214.85505937,-3214.84824804,-3214.81498281,25.1484221275,20.8742478446
74,Ir_Cat075,-2600.10016391,-2600.09743589,-2600.06857042,19.8252151131,18.1133566468
75,Ir_Cat077,-2996.86568721,-2996.86261206,-2996.83382311,19.995025458900002,18.06533962
76,Ir_Cat078,-2757.23191448,-2757.22633249,-2757.19750904,21.589740451500003,18.0869886977
77,Ir_Cat079,-4437.98136908,-4437.97823109,-4437.94979741,19.811522855699998,17.8424043197
78,Ir_Cat080,-2456.44007819,-2456.43576446,-2456.40530794,21.8186621923,19.1117556369
79,Ir_Cat081,-2613.58132475,-2613.57296704,-2613.53935453,26.336711767199997,21.092169344000002
80,Ir_Cat082,-1847.19093583,-1847.18196982,-1847.1521680999997,24.327118868400003,18.7008624164
81,Ir_Cat083,-2161.4512293000003,-2161.44185081,-2161.41168665,24.813388530100003,18.9282969595
82,Ir_Cat084,-2757.08828188,-2757.07404712,-2757.04591644,26.5847160718,17.6522689416
83,Ir_Cat085,-2757.24029252,-2757.23208889,-2757.2045362,22.437430485100002,17.289574725599998
84,Ir_Cat086,-2613.58301999,-2613.56846344,-2613.54289715,25.177463266999997,16.0430898547
85,Ir_Cat087,-2853.21484995,-2853.20455973,-2853.17530529,24.814649824299998,18.3574390171
86,Ir_Cat088,-1375.8127832999999,-1375.8043065,-1375.77278344,25.1002921487,19.781019619000002
87,Ir_Cat089,-1532.92830159,-1532.92335475,-1532.89314068,22.063805053699998,18.9596159587
88,Ir_Cat090,-2004.31381597,-2004.31041566,-2004.27853639,22.138271606,20.004544778099998
89,Ir_Cat091,-1690.02767685,-1690.02464574,-1689.98997688,23.6570893247,21.7550390042
90,Ir_Cat092,-1676.55355171,-1676.55500918,-1676.52018827,20.9358755526,21.8504518236
91,Ir_Cat093,-2147.96845351,-2147.96710439,-2147.93176026,23.0253629609,22.1787773442
92,Ir_Cat094,-1990.85541944,-1990.84109864,-1990.82030624,22.0338665754,13.0474285277
93,Ir_Cat095,-2156.63868434,-2156.63376138,-2156.60268264,22.591408766300002,19.5022045982
94,Ir_Cat096,-2142.16868917,-2142.16139477,-2142.13086931,23.732321438699998,19.1550161417
95,Ir_Cat097,-2599.96666801,-2599.95980816,-2599.92859372,23.8919786806,19.5873576372
96,Ir_Cat098,-2538.94028493,-2538.9327313999997,-2538.90226943,23.8550873971,19.1151755637
97,Ir_Cat099,-3980.05209187,-3980.04483639,-3980.01521412,23.1411384635,18.5882558365
98,Ir_Cat100,-2299.31235436,-2299.30531246,-2299.27419796,23.9435034858,19.524644337799998
99,Ir_Cat101,-2299.28426225,-2299.28197645,-2299.25266608,19.8268968388,18.3925356236
100,Ir_Cat103,-3057.71228166,-3057.70097758,-3057.67928004,20.7088300654,13.615412476800001
101,Ir_Cat104,-2442.95712818,-2442.94606973,-2442.91999692,23.300218397,16.3609359668
102,Ir_Cat105,-2600.10033756,-2600.09391328,-2600.06712782,20.8394273423,16.8081306117
103,Ir_Cat106,-2839.72613639,-2839.72023889,-2839.69361603,20.4068348434,16.7060975671
104,Ir_Cat107,-2600.10351941,-2600.09958123,-2600.06390373,24.8592155488,22.387970186
105,Ir_Cat108,-4280.82181505,-4280.83687895,-4280.80747037,9.00142297405,18.454163331300002
106,Ir_Cat109,-2299.29837774,-2299.30019562,-2299.25987548,24.1605339214,25.3012708913
107,Ir_Cat110,-2456.42915189,-2456.43406687,-2456.39122433,23.7999042117,26.8841008542
108,Ir_Cat111,-1690.05785705,-1690.0541046,-1690.02282837,21.980829472399996,19.626131449200003
109,Ir_Cat112,-2004.31905252,-2004.31174408,-2004.27631361,26.819072044699997,22.2329565144
110,Ir_Cat113,-2599.95435524,-2599.94812115,-2599.92181769,20.4176217318,16.505671033
111,Ir_Cat114,-2600.10493814,-2600.1037216,-2600.07202477,20.653452351800002,19.8900619448
112,Ir_Cat115,-2456.44967815,-2456.44356216,-2456.41637793,20.8962044021,17.0583625751
113,Ir_Cat116,-2696.07689551,-2696.07564631,-2696.04422751,20.4994803462,19.7155954787
114,Ir_Cat117,-1369.05445955,-1369.04602243,-1369.01650012,23.819902939600002,18.5255299869
115,Ir_Cat118,-1526.17545715,-1526.16883531,-1526.14284563,20.4640386095,16.308771102
116,Ir_Cat119,-1997.56579241,-1997.54862197,-1997.52151682,27.7833533432,17.008739124
117,Ir_Cat120,-1683.2910098000002,-1683.28170072,-1683.25392214,23.272858982800003,17.4313228464
118,Ir_Cat122,-2141.23298165,-2141.22631537,-2141.19993966,20.734162624,16.5510085943
119,Ir_Cat123,-1984.12862995,-1984.11909101,-1984.09441171,21.4722706733,15.486495203299999
120,Ir_Cat124,-2149.90167416,-2149.89489509,-2149.87021823,19.7388949063,15.4849640802
121,Ir_Cat125,-2135.41103783,-2135.40639847,-2135.37805685,20.6958782693,17.7846357954
122,Ir_Cat126,-2593.21009146,-2593.20530912,-2593.17463742,22.2477469133,19.2467831311
123,Ir_Cat127,-2532.18301271,-2532.17872333,-2532.15041112,20.4578074401,17.766180741
124,Ir_Cat128,-3973.29491265,-3973.29026273,-3973.26252125,20.325911217999998,17.408042243900002
125,Ir_Cat129,-2292.55494085,-2292.55104813,-2292.52170303,20.8570478093,18.4143290283
126,Ir_Cat130,-2292.53508334,-2292.53890778,-2292.50518248,18.7630737082,21.1629461405
127,Ir_Cat131,-2292.55489972,-2292.55012245,-2292.52165292,20.862682844400002,17.8649005354
128,Ir_Cat132,-3050.95506894,-3050.95148032,-3050.92161569,20.9922321806,18.7403390389
129,Ir_Cat133,-2436.21816848,-2436.21477181,-2436.18665683,19.7738597354,17.6424170422
130,Ir_Cat134,-2593.36029738,-2593.35526677,-2593.32818122,20.153195503499997,16.9964399379
131,Ir_Cat135,-2832.98542994,-2832.98000956,-2832.95020208,22.1058168146,18.7044768709
132,Ir_Cat136,-2593.35403345,-2593.35259459,-2593.31861629,22.2246043628,21.321706043800003
133,Ir_Cat138,-2292.55045158,-2292.54344947,-2292.51781321,20.4808872394,16.0869966944
134,Ir_Cat139,-2449.68970012,-2449.68360874,-2449.65643186,20.8761491985,17.0537503805
135,Ir_Cat140,-1683.30451553,-1683.29852398,-1683.27179418,20.5329579778,16.7732034332
136,Ir_Cat141,-1997.57103978,-1997.56404233,-1997.53601253,21.9799321339,17.588965783
137,Ir_Cat142,-2593.20156964,-2593.19446819,-2593.16431898,23.375143031100002,18.9189156923
138,Ir_Cat143,-2593.3617442,-2593.35385828,-2593.32616529,22.3261040246,17.3776143085
139,Ir_Cat144,-2449.69094267,-2449.69199818,-2449.65748693,20.9937946796,21.6561372321
140,Ir_Cat145,-2689.31736669,-2689.31494334,-2689.28440911,20.6811945471,19.1605194001
141,Ir_Cat146,-1604.75941804,-1604.75003658,-1604.7212911,23.925017055900003,18.0380617821
142,Ir_Cat147,-1761.88382369,-1761.8748538,-1761.8450965999998,24.301616882399998,18.6729256934
143,Ir_Cat148,-2233.26216454,-2233.25217755,-2233.22432008,23.747758172399998,17.480827071
144,Ir_Cat149,-1918.99186039,-1918.98212077,-1918.9558581000001,22.5917789969,16.4800749204
145,Ir_Cat150,-1905.52698309,-1905.51965544,-1905.49114038,22.491641030700002,17.8934710431
146,Ir_Cat151,-2376.93566691,-2376.93074709,-2376.90494259,19.279802681,16.1925688928
147,Ir_Cat152,-2219.82949501,-2219.81700594,-2219.79161763,23.768415785,15.9314057139
148,Ir_Cat154,-2371.1135977,-2371.11377458,-2371.07830696,22.145274611799998,22.256268492399997
149,Ir_Cat155,-2828.91534214,-2828.90556115,-2828.87840837,23.176291545799998,17.0386274012
150,Ir_Cat156,-2767.88997411,-2767.88122987,-2767.85473533,22.1126692183,16.6255755481
151,Ir_Cat157,-4208.99774208,-4209.00121499,-4208.96261396,22.043229016599998,24.222513034699997
152,Ir_Cat158,-2528.26192667,-2528.25346156,-2528.22638745,22.3011981725,16.989261228900002
153,Ir_Cat159,-2528.21910514,-2528.2092040999996,-2528.18495245,21.431137425699998,15.2181407658
154,Ir_Cat160,-2528.26188961,-2528.2459948,-2528.22514252,23.0591480721,13.0850037966
155,Ir_Cat161,-3286.66068849,-3286.66603885,-3286.62442413,22.756230411500002,26.1136321398
156,Ir_Cat162,-2671.92097074,-2671.91492534,-2671.88665843,21.531300492,17.7377545608
157,Ir_Cat163,-2829.06405204,-2829.06237854,-2829.03047569,21.0694786005,20.019341452
158,Ir_Cat164,-3068.69624827,-3068.6863772,-3068.66284728,20.9594385346,14.7652483344
159,Ir_Cat165,-2829.07107406,-2829.06747633,-2829.03874369,20.2876143133,18.03000456
160,Ir_Cat166,-4509.81209492,-4509.80252301,-4509.77809669,21.3342123083,15.3277478502
161,Ir_Cat167,-2528.24952701,-2528.24500376,-2528.2176129,20.026407209000002,17.1880248633
162,Ir_Cat168,-2685.38964713,-2685.38995826,-2685.35153832,23.9136403086,24.108877339499998
163,Ir_Cat169,-1919.00622295,-1918.99685648,-1918.96968821,22.92589643,17.0483475235
164,Ir_Cat170,-2233.26673012,-2233.25993659,-2233.22972214,23.2228590258,18.9598544124
165,Ir_Cat171,-2828.90129375,-2828.88908597,-2828.8658548,22.2382777952,14.577779871199999
166,Ir_Cat172,-2829.06760507,-2829.06093037,-2829.03243655,22.0685804008,17.8801427411
167,Ir_Cat173,-2685.39212516,-2685.38234146,-2685.35405305,23.890610710100002,17.751246015
168,Ir_Cat174,-2925.0238098,-2925.01804126,-2924.99176994,20.1053165288,16.4855028775
169,Ir_Cat175,-1526.20460261,-1526.19535785,-1526.16617033,24.116620806500002,18.315446081300003
170,Ir_Cat176,-1683.32082155,-1683.31491703,-1683.28608352,21.798443836300002,18.093301443399998
171,Ir_Cat177,-2154.70577632,-2154.69991481,-2154.67068489,22.0202056937,18.3420524843
172,Ir_Cat178,-1840.43924786,-1840.42782943,-1840.39978905,24.7607781337,17.5956048336
173,Ir_Cat179,-1826.9704772,-1826.95822706,-1826.93405566,22.8548623546,15.1677831282
174,Ir_Cat180,-2298.38290881,-2298.3771464,-2298.34858039,21.5414096702,17.9254426523
175,Ir_Cat181,-2141.27717899,-2141.26393391,-2141.23946776,23.664155081599997,15.3527415535
176,Ir_Cat182,-2307.04927622,-2307.03638553,-2307.00939011,25.0289129432,16.939882506700002
177,Ir_Cat183,-2292.55620904,-2292.54394792,-2292.52111979,22.0188377229,14.3248684423
178,Ir_Cat184,-2750.35509727,-2750.35707141,-2750.3192366,22.5029111015,23.7417027059
179,Ir_Cat185,-2689.3286507,-2689.33030049,-2689.29344008,22.0949985508,23.130257448800002
180,Ir_Cat186,-4130.45046531,-4130.44253922,-4130.41865606,19.960606563,14.98690979
181,Ir_Cat187,-2449.70016008,-2449.68860513,-2449.6648688,22.1456134671,14.89477257
182,Ir_Cat188,-2449.69764152,-2449.69045441,-2449.66128023,22.8170549073,18.3070751045
183,Ir_Cat189,-2449.7028926999997,-2449.69373712,-2449.66688103,22.5976650361,16.8524516081
184,Ir_Cat190,-3208.10565884,-3208.10214365,-3208.06879521,23.132278029499997,20.9264629101
185,Ir_Cat191,-2593.3651370000002,-2593.35480392,-2593.33074697,21.5800705302,15.095964666099999
186,Ir_Cat192,-2750.51451083,-2750.50699878,-2750.48195196,20.4310002341,15.7171174946
187,Ir_Cat193,-2990.14005213,-2990.13170916,-2990.10739143,20.4948995268,15.2596065934
188,Ir_Cat194,-2750.51396888,-2750.50751951,-2750.48148166,20.3860391785,16.3389982344
189,Ir_Cat195,-4431.24837591,-4431.24287632,-4431.21508005,20.8934684602,17.4424234891
190,Ir_Cat196,-2449.70188579,-2449.6965449,-2449.66411756,23.6999231232,20.3484639098
191,Ir_Cat197,-2606.83015661,-2606.83329904,-2606.79231866,23.7436730854,25.7155777635
192,Ir_Cat198,-1840.44992389,-1840.44429908,-1840.41485291,22.0073731243,18.4777514136
193,Ir_Cat199,-2154.71002116,-2154.69867042,-2154.67344577,22.9514046912,15.828707509100001
194,Ir_Cat200,-2750.34493258,-2750.3481337,-2750.31008314,21.868354669699997,23.877087880100003
195,Ir_Cat201,-2750.51437205,-2750.50700246,-2750.47860458,22.444427215900003,17.8199394798
196,Ir_Cat202,-2606.83757428,-2606.82476421,-2606.79756782,25.1044337113,17.0659930907
197,Ir_Cat203,-2846.46956243,-2846.45886659,-2846.43069923,24.3870272006,17.6752859901
198,Ir_Cat204,-1609.11605573,-1609.1054534000002,-1609.0775072000001,24.1895687861,17.536505989000002
199,Ir_Cat205,-1766.23221034,-1766.22841008,-1766.19641727,22.4604914591,20.0757922067
200,Ir_Cat206,-2237.62269952,-2237.61617893,-2237.58379941,24.4101885759,20.3184564053
201,Ir_Cat207,-1923.33904548,-1923.33082692,-1923.29930843,24.935376376999997,19.7781519005
202,Ir_Cat208,-1909.86162464,-1909.85646967,-1909.83095447,19.2458230415,16.011030394400002
203,Ir_Cat209,-2381.2762429,-2381.25807179,-2381.23597945,25.265697377800002,13.8631532274
204,Ir_Cat210,-2224.16143864,-2224.1541523,-2224.12541931,22.6024717588,18.0302241885
205,Ir_Cat211,-2389.95214964,-2389.94278187,-2389.91027874,26.2743875233,20.3960228547
206,Ir_Cat212,-2375.47874578,-2375.46459577,-2375.43828108,25.391983664699996,16.512717964700002
207,Ir_Cat213,-2833.27718891,-2833.26377015,-2833.23627427,25.6743252889,17.2539259106
208,Ir_Cat214,-2772.25030385,-2772.23614688,-2772.2098846999997,25.3634006067,16.4797674406
209,Ir_Cat215,-4213.36340535,-4213.3495727,-4213.32323293,25.208575188,16.5284559028
210,Ir_Cat216,-2532.62288287,-2532.60913494,-2532.58206016,25.616638340799998,16.9896816604
211,Ir_Cat218,-2532.62318985,-2532.60915886,-2532.582336,25.636178986599997,16.8315994673
212,Ir_Cat221,-2833.33168764,-2833.33057597,-2833.29244959,24.622249136300002,23.924665650599998
213,Ir_Cat223,-2833.41560596,-2833.40470705,-2833.38018947,22.2241839316,15.3850143671
214,Ir_Cat225,-2532.61681384,-2532.60843553,-2532.58388162,20.665280906099998,15.4078117872
215,Ir_Cat226,-2689.73777867,-2689.73963109,-2689.70174593,22.610886661,23.773297808899997
216,Ir_Cat227,-1923.36296921,-1923.3596957000002,-1923.32685095,22.6645512734,20.61039265
217,Ir_Cat228,-2237.62634452,-2237.61625261,-2237.58639536,25.0684774171,18.735708018900002
218,Ir_Cat229,-2833.25602638,-2833.24329989,-2833.22010484,22.5411076046,14.555114227799999
219,Ir_Cat230,-2833.41056858,-2833.40934071,-2833.37702761,21.0472773143,20.2767772245
220,Ir_Cat231,-2689.75991043,-2689.74046201,-2689.71643215,27.2830337438,15.0789654338
221,Ir_Cat232,-2929.38491421,-2929.37127803,-2929.34470939,25.228906495700002,16.6720740023
222,Ir_Cat233,-1601.87128904,-1601.86157845,-1601.83231952,24.4537440104,18.3602565348
223,Ir_Cat234,-1758.99214326,-1758.98114914,-1758.95360574,24.182659906399998,17.2837451623
224,Ir_Cat235,-2230.37845299,-2230.36998473,-2230.34016822,24.0240568802,18.710143281700002
225,Ir_Cat236,-1916.10610438,-1916.09906261,-1916.06905138,23.2511095035,18.832331931600002
226,Ir_Cat237,-1902.6194954999999,-1902.61190366,-1902.58609382,20.959871516,16.1959197935
227,Ir_Cat238,-2374.02977382,-2374.02390537,-2373.99790072,20.0006730446,16.3181649193
228,Ir_Cat239,-2216.91921358,-2216.91264197,-2216.88813604,19.5014515865,15.3777038814
229,Ir_Cat240,-2382.71808097,-2382.7100085,-2382.68057018,23.5383770775,18.4728254642
230,Ir_Cat241,-2368.22860959,-2368.21412447,-2368.18894267,24.891369135700003,15.8018187272
231,Ir_Cat242,-2826.02718935,-2826.01316011,-2825.98749353,24.9095041602,16.1060227827
232,Ir_Cat243,-2765.00090799,-2764.98764476,-2764.96217068,24.3080300296,15.985227203800001
233,Ir_Cat244,-4206.10846258,-4206.099429999999,-4206.07477211,21.1410899849,15.4730602253
234,Ir_Cat245,-2525.37232167,-2525.35843428,-2525.33306427,24.6343914454,15.9199222902
235,Ir_Cat246,-2525.35328181,-2525.35115406,-2525.32069279,20.449919645799998,19.1147363072
236,Ir_Cat247,-2525.36852664,-2525.35831027,-2525.3337866,21.7997051301,15.3888358997
237,Ir_Cat248,-3283.75965227,-3283.76399137,-3283.72400758,22.3673815996,25.090208071
238,Ir_Cat249,-2669.01167284,-2669.00511563,-2668.97818795,21.0120865813,16.8973750129
239,Ir_Cat250,-2826.16163929,-2826.15740189,-2826.12722661,21.5942836205,18.9352748652
240,Ir_Cat251,-3065.78791398,-3065.78248018,-3065.75277882,22.0476466842,18.6378855631
241,Ir_Cat252,-2826.15282782,-2826.16440791,-2826.11878582,21.3616783989,28.628294884899997
242,Ir_Cat253,-4506.89165275,-4506.88848239,-4506.86121084,19.1025877227,17.1131567045
243,Ir_Cat254,-2525.37086263,-2525.36255965,-2525.33641345,21.6171877173,16.4069888891
244,Ir_Cat255,-2682.50387932,-2682.50339367,-2682.46356715,25.2962696407,24.991519651999997
245,Ir_Cat256,-1916.12339508,-1916.11031367,-1916.08431651,24.5221739214,16.3134648731
246,Ir_Cat257,-2230.3834300999997,-2230.3710566,-2230.3444434999997,24.4644618727,16.6999730744
247,Ir_Cat258,-2826.01462917,-2826.00230568,-2825.98063309,21.3328631626,13.5997561146
248,Ir_Cat259,-2826.16112424,-2826.15977778,-2826.1254828,22.3653421936,21.5204257521
249,Ir_Cat260,-2682.51019069,-2682.5082582,-2682.47414305,22.6202365526,21.407580719000002
250,Ir_Cat261,-2922.14119903,-2922.13347455,-2922.10712848,21.3795937951,16.5324092126
251,Ir_Cat262,-1830.76990983,-1830.76198449,-1830.7304655,24.7516917961,19.778465655399998
252,Ir_Cat263,-1987.890659,-1987.87941104,-1987.85188506,24.3310157023,17.2728139467
253,Ir_Cat264,-2459.27697891,-2459.269369,-2459.23891285,23.8868142775,19.1115234585
254,Ir_Cat265,-2144.99446486,-2144.99048202,-2144.96202113,20.358748790499998,17.8594788535
255,Ir_Cat266,-2131.51901538,-2131.51347667,-2131.48452788,21.6412338813,18.1656407385
256,Ir_Cat267,-2602.92911794,-2602.92168857,-2602.89490168,21.4710282045,16.8090279502
257,Ir_Cat268,-2445.81823521,-2445.81194633,-2445.7869441999997,19.6354060394,15.6890740951
258,Ir_Cat269,-2611.61696586,-2611.60872744,-2611.57932374,23.6207879003,18.4511010854
259,Ir_Cat270,-2597.12305574,-2597.1142675,-2597.08810964,21.929009738,16.4143056498
260,Ir_Cat271,-3054.92298867,-3054.91336802,-3054.88608767,23.1557280595,17.1186787882
261,Ir_Cat272,-2993.89510695,-2993.88742214,-2993.86117406,21.2932108374,16.4709195569
262,Ir_Cat273,-4435.00839136,-4435.00076597,-4434.97467736,21.1558552831,16.3708506171
263,Ir_Cat274,-2754.26699562,-2754.2592334,-2754.23267182,21.538510576100002,16.667643785
264,Ir_Cat275,-2754.2466641,-2754.25042683,-2754.21645635,18.955650098699998,21.316798919500002
265,Ir_Cat276,-2754.26920144,-2754.25864457,-2754.23413591,22.0039531975,15.3794169822
266,Ir_Cat277,-3512.59678498,-3512.59605353,-3512.55714575,24.873993397600003,24.4150015739
267,Ir_Cat278,-2897.92123996,-2897.92150886,-2897.88314177,23.906976158000003,24.075713462399996
268,Ir_Cat279,-3055.04742396,-3055.06032172,-3055.00996789,23.5040397575,31.5975066864
269,Ir_Cat280,-3294.68964103,-3294.68383294,-3294.65448708,22.0594375877,18.4148059356
270,Ir_Cat281,-3055.05128956,-3055.05789933,-3055.01592816,22.1896144333,26.3373079012
271,Ir_Cat282,-4735.80642427,-4735.8011308,-4735.75123083,34.6344079377,31.312705224299997
272,Ir_Cat283,-2754.26958348,-2754.26183367,-2754.23524627,21.546925478600002,16.6838460804
273,Ir_Cat284,-2911.40202853,-2911.40127093,-2911.36006432,26.3329404347,25.8575392377
274,Ir_Cat285,-2145.02150933,-2145.00878489,-2144.98238774,24.549169380100004,16.5644623978
275,Ir_Cat286,-2459.28303839,-2459.27085939,-2459.24388471,24.5693061598,16.9268679594
276,Ir_Cat287,-3054.91333382,-3054.90080449,-3054.87912223,21.468097735,13.6058241315
277,Ir_Cat288,-3055.06372815,-3055.05625282,-3055.02994171,21.2013120711,16.5104714804
278,Ir_Cat289,-2911.40936707,-2911.40478847,-2911.37385,22.2872988371,19.4141838404
279,Ir_Cat290,-3151.0361825,-3151.02816359,-3151.00022878,22.5613008605,17.529358655899998
280,Ir_Cat291,-1800.25730659,-1800.24743943,-1800.21844268,24.3874727322,18.195736094100003
